mc 	mn 	mc_onset	mn_onset	timesig	staff	voice	label       	alt_label	globalkey	localkey	pedal	chord       	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones  	added_tones	root	bass_note
23 	22 	1/4     	1/4     	4/4    	5    	1    	III         	         	C        	vi      	     	III         	III    	    	       	       	            	       	         	M         	0                 	1                	-3, 1, -2    	           	-3  	-3
23 	22 	1/2     	1/2     	4/4    	5    	1    	i           	         	C        	vi      	     	i           	i      	    	       	       	            	       	         	m         	0                 	1                	0, -3, 1     	           	0   	0
24 	23 	0       	0       	4/4    	5    	1    	iv          	         	C        	vi      	     	iv          	iv     	    	       	       	            	       	         	m         	0                 	1                	-1, -4, 0    	           	-1  	-1
24 	23 	1/4     	1/4     	4/4    	5    	1    	VII         	         	C        	vi      	     	VII         	VII    	    	       	       	            	       	         	M         	0                 	1                	-2, 2, -1    	           	-2  	-2
24 	23 	1/2     	1/2     	4/4    	5    	1    	v6          	         	C        	vi      	     	v6          	v      	    	6      	       	            	       	         	m         	0                 	1                	-2, 2, 1     	           	1   	-2
24 	23 	3/4     	3/4     	4/4    	5    	1    	v           	         	C        	vi      	     	v           	v      	    	       	       	            	       	         	m         	0                 	1                	1, -2, 2     	           	1   	1
25 	24 	0       	0       	4/4    	5    	1    	III         	         	C        	vi      	     	III         	III    	    	       	       	            	       	         	M         	0                 	1                	-3, 1, -2    	           	-3  	-3
25 	24 	1/4     	1/4     	4/4    	5    	1    	i65         	         	C        	vi      	     	i65         	i      	    	65     	       	            	       	         	mm7       	0                 	1                	-3, 1, -2, 0 	           	0   	-3
25 	24 	1/2     	1/2     	4/4    	5    	1    	V(4)/VII    	         	C        	vi      	     	V(4)/VII    	V      	    	       	4      	VII         	       	         	M         	0                 	1                	-1, -2, 0    	           	-1  	-1
25 	24 	3/4     	3/4     	4/4    	5    	1    	V/VII       	         	C        	vi      	     	V/VII       	V      	    	       	       	VII         	       	         	M         	0                 	1                	-1, 3, 0     	           	-1  	-1
26 	25 	0       	0       	4/4    	5    	1    	ii7         	         	C        	vi      	     	ii7         	ii     	    	7      	       	            	       	         	mm7       	0                 	1                	2, -1, 3, 0  	           	2   	2
