mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
17	17	1/4	1/4	4/4	2	1	1/8		1/8	1		-2	46		283
17	17	1/4	1/4	4/4	1	1	1/8		1/8	1		2	50		272
17	17	1/4	1/4	4/4	1	1	1/8		1/8	1		-1	53		272
17	17	1/4	1/4	4/4	1	1	1/8		1/8	1		3	57		272
17	17	3/8	3/8	4/4	2	1	1/8		1/8	1		0	36		284
17	17	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48		284
17	17	3/8	3/8	4/4	1	1	1/8		1/8	1		4	52		273
17	17	3/8	3/8	4/4	1	1	1/8		1/8	1		1	55		273
17	17	3/8	3/8	4/4	1	1	1/8		1/8	1		0	60		273
17	17	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45		285
17	17	5/8	5/8	4/4	2	1	1/8		1/8	1		4	52		285
17	17	5/8	5/8	4/4	1	2	1/8		1/8	1		3	57		279
17	17	5/8	5/8	4/4	1	1	1/24		1/16	2/3		0	60		274
17	17	2/3	2/3	4/4	1	1	1/24		1/16	2/3		2	62		275
17	17	17/24	17/24	4/4	1	1	1/24		1/16	2/3		0	60		276
17	17	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		286
17	17	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	53		280
17	17	3/4	3/4	4/4	1	1	1/8		1/8	1		3	57		277
17	17	7/8	7/8	4/4	2	1	1/8		1/8	1		0	48		287
17	17	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52		287
17	17	7/8	7/8	4/4	1	2	1/8		1/8	1		1	55		281
17	17	7/8	7/8	4/4	1	1	1/8		1/8	1		0	60		278
18	18	0	0	4/4	2	1	1/8		1/8	1		-2	46		301
18	18	0	0	4/4	2	1	1/8		1/8	1		-1	53		301
18	18	0	0	4/4	1	2	1/8		1/8	1		-2	58		297
18	18	0	0	4/4	1	1	1/8		1/8	1		2	62		288
18	18	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45		302
18	18	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57		302
18	18	1/8	1/8	4/4	1	2	1/8		1/8	1		0	60		298
18	18	1/8	1/8	4/4	1	1	1/8		1/8	1		-1	65		289
18	18	1/4	1/4	4/4	2	1	1/2		1/2	1		1	43		303
18	18	1/4	1/4	4/4	2	1	1/2		1/2	1		2	50		303
18	18	1/4	1/4	4/4	2	1	1/2		1/2	1		-2	58		303
18	18	1/4	1/4	4/4	1	2	1/2		1/2	1		2	62		299
18	18	1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	67		290
18	18	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	1	67		291
18	18	5/8	5/8	4/4	1	1	1/24		1/16	2/3		1	67		292
18	18	2/3	2/3	4/4	1	1	1/24		1/16	2/3		3	69		293
18	18	17/24	17/24	4/4	1	1	1/24		1/16	2/3		1	67		294
18	18	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48		304
18	18	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	58		304
18	18	3/4	3/4	4/4	1	2	1/4		1/4	1		2	62		300
18	18	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65		295
18	18	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64		296
19	19	0	0	4/4	2	2	1		1	1		-1	29		317
19	19	0	0	4/4	2	1	1/8		1/8	1		-1	41		311
19	19	0	0	4/4	1	2	1/4		1/4	1		-2	58		307
19	19	0	0	4/4	1	2	1/4		1/4	1		2	62		307
19	19	0	0	4/4	1	1	1/2		1/2	1	1	-1	65		305
19	19	1/8	1/8	4/4	2	1	1/4		1/4	1		0	48		312
19	19	1/4	1/4	4/4	1	2	1/8		1/8	1		3	57		308
19	19	1/4	1/4	4/4	1	2	1/8		1/8	1		0	60		308
19	19	3/8	3/8	4/4	2	1	1/8		1/8	1	1	-1	53		313
19	19	3/8	3/8	4/4	1	2	1/8		1/8	1		1	55		309
19	19	3/8	3/8	4/4	1	2	1/8		1/8	1		-2	58		309
19	19	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	-1	53		314
19	19	1/2	1/2	4/4	1	2	1/2		1/2	1		3	57		310
19	19	1/2	1/2	4/4	1	2	1/2		1/2	1		0	60		310
19	19	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	-1	65		306
19	19	5/8	5/8	4/4	2	1	1/4		1/4	1		0	60		315
19	19	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65		316
20	20	0	0	4/4	2	1	3/4		1/2	3/2		3	57		329
20	20	0	0	4/4	2	1	3/4		1/2	3/2		4	64		329
20	20	0	0	4/4	2	1	3/4		1/2	3/2		0	72		329
20	20	0	0	4/4	1	2	3/4		1/2	3/2		4	76		327
20	20	0	0	4/4	1	1	1/8		1/8	1		4	88		318
20	20	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		319
20	20	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		320
20	20	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		321
20	20	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		322
20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		330
20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		330
20	20	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		328
20	20	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		323
20	20	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		324
20	20	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		325
20	20	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		326
20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		331
20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		331
20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		331
21	21	0	0	4/4	2	1	3/4		1/2	3/2		3	57		341
21	21	0	0	4/4	2	1	3/4		1/2	3/2		4	64		341
21	21	0	0	4/4	2	1	3/4		1/2	3/2		0	72		341
21	21	0	0	4/4	1	2	3/4		1/2	3/2		4	76		339
21	21	0	0	4/4	1	1	1/8		1/8	1		4	88		332
21	21	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		333
21	21	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		334
21	21	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		335
21	21	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		336
21	21	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50		342
21	21	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60		342
21	21	3/4	3/4	4/4	1	2	1/4		1/4	1	1	-1	65		340
21	21	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71		337
21	21	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	69		338
22	22	0	0	4/4	2	1	1/8		1/8	1		1	43		359
22	22	0	0	4/4	2	1	1/8		1/8	1		2	50		359
22	22	0	0	4/4	2	1	1/8		1/8	1		5	59		359
22	22	0	0	4/4	1	2	1/8		1/8	1	-1	-1	65		354
22	22	0	0	4/4	1	1	1/32		1/32	1	-1	3	69		343
22	22	1/32	1/32	4/4	1	1	1/32		1/32	1		5	71		344
22	22	1/16	1/16	4/4	1	1	1/32		1/32	1		3	69		345
22	22	3/32	3/32	4/4	1	1	1/32		1/32	1		1	67		346
22	22	1/8	1/8	4/4	2	1	1/8		1/8	1	1	0	48		360
22	22	1/8	1/8	4/4	2	1	1/8		1/8	1	1	1	55		360
22	22	1/8	1/8	4/4	1	2	1/8		1/8	1	1	0	60		355
22	22	1/8	1/8	4/4	1	1	1/8		1/8	1	1	4	64		347
22	22	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	0	48		361
22	22	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	1	55		361
22	22	1/4	1/4	4/4	1	2	1/8		1/8	1	-1	0	60		356
22	22	1/4	1/4	4/4	1	1	1/8		1/8	1	-1	4	64		348
22	22	3/8	3/8	4/4	2	1	1/8		1/8	1	1	-1	41		362
22	22	3/8	3/8	4/4	2	1	1/8		1/8	1	1	0	48		362
22	22	3/8	3/8	4/4	1	2	1/8		1/8	1	1	3	57		357
22	22	3/8	3/8	4/4	1	1	1/8		1/8	1	1	2	62		349
22	22	1/2	1/2	4/4	2	2	1/8		1/8	1	-1	-1	41		364
22	22	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	0	48		363
22	22	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	3	57		358
22	22	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	2	62		350
22	22	5/8	5/8	4/4	2	2	1/8		1/8	1		4	40		365
22	22	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64		351
22	22	3/4	3/4	4/4	2	2	1/4		1/4	1		2	38		366
22	22	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65		352
22	22	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69		353
23	23	0	0	4/4	2	1	3/4		1/2	3/2	1	1	43		380
23	23	0	0	4/4	2	1	3/4		1/2	3/2	1	-1	53		380
23	23	0	0	4/4	1	2	1/2		1/2	1		5	59		377
23	23	0	0	4/4	1	1	1/8		1/8	1		4	64		367
23	23	1/8	1/8	4/4	1	1	1/16		1/16	1		2	62		368
23	23	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64		369
23	23	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62		370
23	23	3/8	3/8	4/4	1	1	1/8		1/8	1	1	4	64		371
23	23	1/2	1/2	4/4	1	2	3/8		1/4	3/2		3	57		378
23	23	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64		372
23	23	5/8	5/8	4/4	1	1	1/16		1/16	1		2	62		373
23	23	11/16	11/16	4/4	1	1	1/16		1/16	1		4	64		374
23	23	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	1	43		381
23	23	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	-1	53		381
23	23	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		375
23	23	7/8	7/8	4/4	2	1	1/8		1/8	1		4	40		382
23	23	7/8	7/8	4/4	2	1	1/8		1/8	1		5	47		382
23	23	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52		382
23	23	7/8	7/8	4/4	1	2	1/8		1/8	1		1	55		379
23	23	7/8	7/8	4/4	1	2	1/8		1/8	1		5	59		379
23	23	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64		376
24	24	0	0	4/4	2	1	3/4		1/2	3/2		3	57		394
24	24	0	0	4/4	2	1	3/4		1/2	3/2		4	64		394
24	24	0	0	4/4	2	1	3/4		1/2	3/2		0	72		394
24	24	0	0	4/4	1	2	3/4		1/2	3/2		4	76		392
24	24	0	0	4/4	1	1	1/8		1/8	1		4	88		383
24	24	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		384
24	24	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		385
24	24	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		386
24	24	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		387
24	24	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		395
24	24	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		395
24	24	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		393
24	24	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		388
24	24	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		389
24	24	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		390
24	24	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		391
24	24	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		396
24	24	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		396
24	24	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		396
25	25	0	0	4/4	2	1	1/2		1/2	1		3	57		405
25	25	0	0	4/4	2	1	1/2		1/2	1		4	64		405
25	25	0	0	4/4	2	1	1/2		1/2	1		0	72		405
25	25	0	0	4/4	1	2	1/2		1/2	1		4	76		403
25	25	0	0	4/4	1	1	1/8		1/8	1		4	88		397
25	25	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		398
25	25	3/8	3/8	4/4	1	1	1/8		1/8	1		3	81		399
25	25	1/2	1/2	4/4	2	1	1/2		1/2	1		2	62		406
25	25	1/2	1/2	4/4	2	1	1/2		1/2	1		3	69		406
25	25	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	77		406
25	25	1/2	1/2	4/4	1	2	1/2		1/2	1		3	81		404
25	25	1/2	1/2	4/4	1	1	1/8		1/8	1		3	93		400
25	25	5/8	5/8	4/4	1	1	1/4		1/4	1		4	88		401
25	25	7/8	7/8	4/4	1	1	1/8		1/8	1		2	86		402
26	26	0	0	4/4	2	1	1/2		1/2	1		1	55		424
26	26	0	0	4/4	2	1	1/2		1/2	1		-1	65		424
26	26	0	0	4/4	1	2	1/8		1/8	1		5	71		422
26	26	0	0	4/4	1	1	1/32		1/32	1		2	74		407
26	26	1/32	1/32	4/4	1	1	1/32		1/32	1		4	76		408
26	26	1/16	1/16	4/4	1	1	1/32		1/32	1		-1	77		409
26	26	3/32	3/32	4/4	1	1	1/32		1/32	1		3	81		410
26	26	1/8	1/8	4/4	1	1	1/4		1/4	1		2	86		411
26	26	3/8	3/8	4/4	1	1	1/8		1/8	1		4	88		412
26	26	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48		425
26	26	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55		425
26	26	1/2	1/2	4/4	2	1	1/2		1/2	1		4	64		425
26	26	1/2	1/2	4/4	1	2	1/8		1/8	1		1	67		423
26	26	1/2	1/2	4/4	1	1	1/32		1/32	1		3	69		413
26	26	17/32	17/32	4/4	1	1	1/32		1/32	1		0	72		414
26	26	9/16	9/16	4/4	1	1	1/32		1/32	1		2	74		415
26	26	19/32	19/32	4/4	1	1	1/32		1/32	1		1	79		416
26	26	5/8	5/8	4/4	1	1	1/8		1/8	1	1	3	81		417
26	26	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	3	81		418
26	26	13/16	13/16	4/4	1	1	1/16		1/16	1		1	79		419
26	26	7/8	7/8	4/4	1	1	1/16		1/16	1		3	81		420
26	26	15/16	15/16	4/4	1	1	1/16		1/16	1		0	84		421
27	27	0	0	4/4	2	1	1/2		1/2	1		1	55		443
27	27	0	0	4/4	2	1	1/2		1/2	1		-1	65		443
27	27	0	0	4/4	1	2	1/8		1/8	1		5	71		441
27	27	0	0	4/4	1	1	1/32		1/32	1		2	74		426
27	27	1/32	1/32	4/4	1	1	1/32		1/32	1		4	76		427
27	27	1/16	1/16	4/4	1	1	1/32		1/32	1		-1	77		428
27	27	3/32	3/32	4/4	1	1	1/32		1/32	1		3	81		429
27	27	1/8	1/8	4/4	1	1	1/4		1/4	1		2	86		430
27	27	3/8	3/8	4/4	1	1	1/8		1/8	1		4	88		431
27	27	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48		444
27	27	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55		444
27	27	1/2	1/2	4/4	2	1	1/2		1/2	1		4	64		444
27	27	1/2	1/2	4/4	1	2	1/8		1/8	1		1	67		442
27	27	1/2	1/2	4/4	1	1	1/32		1/32	1		3	69		432
27	27	17/32	17/32	4/4	1	1	1/32		1/32	1		0	72		433
27	27	9/16	9/16	4/4	1	1	1/32		1/32	1		2	74		434
27	27	19/32	19/32	4/4	1	1	1/32		1/32	1		1	79		435
27	27	5/8	5/8	4/4	1	1	1/8		1/8	1	1	3	81		436
27	27	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	3	81		437
27	27	13/16	13/16	4/4	1	1	1/16		1/16	1		5	83		438
27	27	7/8	7/8	4/4	1	1	1/16		1/16	1		3	81		439
27	27	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79		440
28	28	0	0	4/4	2	1	1/2		1/2	1		6	42		462
28	28	0	0	4/4	2	1	1/2		1/2	1		5	47		462
28	28	0	0	4/4	2	1	1/2		1/2	1		3	57		462
28	28	0	0	4/4	1	2	1/8		1/8	1		5	59		460
28	28	0	0	4/4	1	1	1/32		1/32	1		7	61		445
28	28	1/32	1/32	4/4	1	1	1/32		1/32	1		9	63		446
28	28	1/16	1/16	4/4	1	1	1/32		1/32	1		6	66		447
28	28	3/32	3/32	4/4	1	1	1/32		1/32	1		3	69		448
28	28	1/8	1/8	4/4	1	1	1/4		1/4	1		7	73		449
28	28	3/8	3/8	4/4	1	1	1/8		1/8	1		9	75		450
28	28	1/2	1/2	4/4	2	1	1/2		1/2	1		4	40		463
28	28	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47		463
28	28	1/2	1/2	4/4	2	1	1/2		1/2	1		8	56		463
28	28	1/2	1/2	4/4	1	2	1/8		1/8	1		5	59		461
28	28	1/2	1/2	4/4	1	1	1/32		1/32	1		7	61		451
28	28	17/32	17/32	4/4	1	1	1/32		1/32	1		9	63		452
28	28	9/16	9/16	4/4	1	1	1/32		1/32	1		4	64		453
28	28	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66		454
28	28	5/8	5/8	4/4	1	1	1/8		1/8	1	1	8	68		455
28	28	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	8	68		456
28	28	13/16	13/16	4/4	1	1	1/16		1/16	1		5	71		457
28	28	7/8	7/8	4/4	1	1	1/16		1/16	1		8	68		458
28	28	15/16	15/16	4/4	1	1	1/16		1/16	1		5	71		459
29	29	0	0	4/4	2	1	1/2		1/2	1		6	42		484
29	29	0	0	4/4	2	1	1/2		1/2	1		5	47		484
29	29	0	0	4/4	2	1	1/2		1/2	1		3	57		484
29	29	0	0	4/4	1	2	1/8		1/8	1		5	59		482
29	29	0	0	4/4	1	1	1/32		1/32	1		7	61		464
29	29	1/32	1/32	4/4	1	1	1/32		1/32	1		9	63		465
29	29	1/16	1/16	4/4	1	1	1/32		1/32	1		6	66		466
29	29	3/32	3/32	4/4	1	1	1/32		1/32	1		3	69		467
29	29	1/8	1/8	4/4	1	1	1/8		1/8	1	1	7	73		468
29	29	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	7	73		469
29	29	5/16	5/16	4/4	1	1	1/16		1/16	1		9	75		470
29	29	3/8	3/8	4/4	1	1	1/16		1/16	1		7	73		471
29	29	7/16	7/16	4/4	1	1	1/16		1/16	1		9	75		472
29	29	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52		485
29	29	1/2	1/2	4/4	2	1	1/2		1/2	1		5	59		485
29	29	1/2	1/2	4/4	2	1	1/2		1/2	1		8	68		485
29	29	1/2	1/2	4/4	1	2	1/8		1/8	1		5	71		483
29	29	1/2	1/2	4/4	1	1	1/32		1/32	1		7	73		473
29	29	17/32	17/32	4/4	1	1	1/32		1/32	1		9	75		474
29	29	9/16	9/16	4/4	1	1	1/32		1/32	1		4	76		475
29	29	19/32	19/32	4/4	1	1	1/32		1/32	1		6	78		476
29	29	5/8	5/8	4/4	1	1	1/8		1/8	1	1	8	80		477
29	29	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	8	80		478
29	29	13/16	13/16	4/4	1	1	1/16		1/16	1		5	83		479
29	29	7/8	7/8	4/4	1	1	1/16		1/16	1		8	80		480
29	29	15/16	15/16	4/4	1	1	1/16		1/16	1		5	83		481
30	30	0	0	4/4	2	1	1/4		1/4	1		2	62		507
30	30	0	0	4/4	2	1	1/4		1/4	1		3	69		507
30	30	0	0	4/4	1	2	1/4		1/4	1		-1	77		501
30	30	0	0	4/4	1	1	1/8		1/8	1		2	86		486
30	30	1/8	1/8	4/4	1	1	1/16		1/16	1		0	84		487
30	30	3/16	3/16	4/4	1	1	1/16		1/16	1		5	83		488
30	30	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	65		508
30	30	1/4	1/4	4/4	2	1	1/4		1/4	1		5	71		508
30	30	1/4	1/4	4/4	1	2	1/4		1/4	1		2	74		502
30	30	1/4	1/4	4/4	1	1	1/16		1/16	1		3	81		489
30	30	5/16	5/16	4/4	1	1	1/16		1/16	1		1	79		490
30	30	3/8	3/8	4/4	1	1	1/16		1/16	1		3	81		491
30	30	7/16	7/16	4/4	1	1	1/16		1/16	1		5	83		492
30	30	1/2	1/2	4/4	2	2	1/4		1/4	1		0	60		513
30	30	1/2	1/2	4/4	2	1	1/8		1/8	1		1	67		509
30	30	1/2	1/2	4/4	1	2	1/8		1/8	1		5	71		503
30	30	1/2	1/2	4/4	1	1	1/16		1/16	1		4	76		493
30	30	9/16	9/16	4/4	1	1	1/16		1/16	1		-1	77		494
30	30	5/8	5/8	4/4	2	1	1/8		1/8	1	1	-1	65		510
30	30	5/8	5/8	4/4	1	2	1/8		1/8	1	1	3	69		504
30	30	5/8	5/8	4/4	1	1	1/16		1/16	1		1	79		495
30	30	11/16	11/16	4/4	1	1	1/16		1/16	1		3	81		496
30	30	3/4	3/4	4/4	2	2	1/4		1/4	1		5	59		514
30	30	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	-1	65		511
30	30	3/4	3/4	4/4	1	2	1/8		1/8	1	-1	3	69		505
30	30	3/4	3/4	4/4	1	1	1/16		1/16	1		2	74		497
30	30	13/16	13/16	4/4	1	1	1/16		1/16	1		4	76		498
30	30	7/8	7/8	4/4	2	1	1/8		1/8	1	1	4	64		512
30	30	7/8	7/8	4/4	1	2	1/8		1/8	1	1	1	67		506
30	30	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	77		499
30	30	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79		500
31	31	0	0	4/4	2	2	1/4		1/4	1		3	57		540
31	31	0	0	4/4	2	1	1/8		1/8	1	-1	4	64		533
31	31	0	0	4/4	1	2	1/8		1/8	1	-1	1	67		525
31	31	0	0	4/4	1	1	1/16		1/16	1		0	72		515
31	31	1/16	1/16	4/4	1	1	1/16		1/16	1		2	74		516
31	31	1/8	1/8	4/4	2	1	1/8		1/8	1	1	2	62		534
31	31	1/8	1/8	4/4	1	2	1/8		1/8	1	1	-1	65		526
31	31	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76		517
31	31	3/16	3/16	4/4	1	1	1/16		1/16	1		-1	77		518
31	31	1/4	1/4	4/4	2	2	1/8		1/8	1		3	57		541
31	31	1/4	1/4	4/4	2	1	1/4		1/4	1	-1	2	62		535
31	31	1/4	1/4	4/4	1	2	1/8		1/8	1	-1	-1	65		527
31	31	1/4	1/4	4/4	1	1	1/4		1/4	1	1	5	71		519
31	31	3/8	3/8	4/4	2	2	1/8		1/8	1		1	55		542
31	31	3/8	3/8	4/4	1	2	1/8		1/8	1		1	67		528
31	31	1/2	1/2	4/4	2	1	1/8		1/8	1		-1	53		536
31	31	1/2	1/2	4/4	2	1	1/8		1/8	1		2	62		536
31	31	1/2	1/2	4/4	1	2	1/8		1/8	1		3	69		529
31	31	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	5	71		520
31	31	9/16	9/16	4/4	1	1	1/16		1/16	1		0	72		521
31	31	5/8	5/8	4/4	2	1	1/8		1/8	1		4	52		537
31	31	5/8	5/8	4/4	2	1	1/8		1/8	1		5	59		537
31	31	5/8	5/8	4/4	1	2	1/8		1/8	1		1	67		530
31	31	5/8	5/8	4/4	1	1	1/16		1/16	1		2	74		522
31	31	11/16	11/16	4/4	1	1	1/16		1/16	1		4	76		523
31	31	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		538
31	31	3/4	3/4	4/4	2	1	1/8		1/8	1		0	60		538
31	31	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		531
31	31	3/4	3/4	4/4	1	1	1/4		1/4	1	1	3	69		524
31	31	7/8	7/8	4/4	2	1	1/8		1/8	1		0	48		539
31	31	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52		539
31	31	7/8	7/8	4/4	1	2	1/8		1/8	1		4	64		532
32	32	0	0	4/4	2	1	1		1	1		5	47		556
32	32	0	0	4/4	2	1	1		1	1		6	54		556
32	32	0	0	4/4	1	2	1		1	1		9	63		555
32	32	0	0	4/4	1	1	1/8		1/8	1	-1	3	69		543
32	32	1/8	1/8	4/4	1	1	1/16		1/16	1		5	71		544
32	32	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69		545
32	32	1/4	1/4	4/4	1	1	1/16		1/16	1		8	68		546
32	32	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69		547
32	32	3/8	3/8	4/4	1	1	1/16		1/16	1		6	66		548
32	32	7/16	7/16	4/4	1	1	1/16		1/16	1		8	68		549
32	32	1/2	1/2	4/4	1	1	1/8		1/8	1		3	69		550
32	32	5/8	5/8	4/4	1	1	1/16		1/16	1		5	71		551
32	32	11/16	11/16	4/4	1	1	1/16		1/16	1		3	69		552
32	32	3/4	3/4	4/4	1	1	1/8		1/8	1		6	66		553
32	32	7/8	7/8	4/4	1	1	1/8		1/8	1		8	68		554
33	33	0	0	4/4	2	1	1		1	1	1	0	48		570
33	33	0	0	4/4	2	1	1		1	1	1	6	54		570
33	33	0	0	4/4	1	1	1		1	1		3	57		557
33	33	0	0	4/4	1	2	1/8		1/8	1		4	64		558
33	33	0	0	4/4	1	1	1		1	1		3	69		557
33	33	1/8	1/8	4/4	1	2	1/16		1/16	1		6	66		559
33	33	3/16	3/16	4/4	1	2	1/16		1/16	1		4	64		560
33	33	1/4	1/4	4/4	1	2	1/16		1/16	1		0	60		561
33	33	5/16	5/16	4/4	1	2	1/16		1/16	1		2	62		562
33	33	3/8	3/8	4/4	1	2	1/8		1/8	1	1	4	64		563
33	33	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	4	64		564
33	33	5/8	5/8	4/4	1	2	1/16		1/16	1		6	66		565
33	33	11/16	11/16	4/4	1	2	1/16		1/16	1		4	64		566
33	33	3/4	3/4	4/4	1	2	1/16		1/16	1		0	60		567
33	33	13/16	13/16	4/4	1	2	1/16		1/16	1		2	62		568
33	33	7/8	7/8	4/4	1	2	1/8		1/8	1	1	4	64		569
34	34	0	0	4/4	2	1	1		1	1	-1	0	48		584
34	34	0	0	4/4	2	1	1		1	1	-1	6	54		584
34	34	0	0	4/4	1	2	1		1	1		3	57		583
34	34	0	0	4/4	1	1	1/8		1/8	1	-1	4	64		571
34	34	1/8	1/8	4/4	1	1	1/16		1/16	1		6	66		572
34	34	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64		573
34	34	1/4	1/4	4/4	1	1	1/16		1/16	1		0	60		574
34	34	5/16	5/16	4/4	1	1	1/16		1/16	1		2	62		575
34	34	3/8	3/8	4/4	1	1	1/8		1/8	1	1	4	64		576
34	34	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64		577
34	34	5/8	5/8	4/4	1	1	1/16		1/16	1		6	66		578
34	34	11/16	11/16	4/4	1	1	1/16		1/16	1		4	64		579
34	34	3/4	3/4	4/4	1	1	1/16		1/16	1		0	60		580
34	34	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62		581
34	34	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64		582
35	35	0	0	4/4	2	1	1/8		1/8	1		5	47		601
35	35	0	0	4/4	2	1	1/8		1/8	1		8	56		601
35	35	0	0	4/4	1	2	1/8		1/8	1		2	62		600
35	35	0	0	4/4	1	1	1/8		1/8	1	-1	4	64		585
35	35	1/8	1/8	4/4	2	1	1/8		1/8	1		4	40		602
35	35	1/8	1/8	4/4	1	1	1/16		1/16	1		4	64		586
35	35	3/16	3/16	4/4	1	1	1/16		1/16	1		6	66		587
35	35	1/4	1/4	4/4	1	1	1/16		1/16	1		8	68		588
35	35	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69		589
35	35	3/8	3/8	4/4	1	1	1/16		1/16	1		5	71		590
